"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://goldebet.bet.br/play/evolution-oss/bac-bo","text/html;charset=utf-8","200","OK","Indexable","","Fortune Tiger - Pg Soft | GOLDEBET","34","315","Jogue Fortune Tiger na Goldebet com segurança. Slot popular da PG Soft. Proibido para menores de 18 anos.","105","677","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/play/evolution-oss/bac-bo","","","","","","165847","44947","44947","6,661","","64","36","1,778","38,474","Hard","1,182","1","2","","67","66","0","100,000","52","36","0","12","11","0","","","","","d8a22b7d920ba794025943a5e5077aca","0,591","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/play/evolution-oss/bac-bo","2026-09-02 12:17:33"
"https://goldebet.bet.br/pld-ft-policy","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Pld Ft Policy","13","110","Política de Prevenção à Lavagem de Dinheiro e ao Financiamento do Terrorismo (PLD/FT) 1.    APLICAÇÃOEsta Política de Prevenção à Lavag...","138","876","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/pld-ft-policy","","","","","","227949","64594","64594","9,573","","4029","590","6,829","25,706","Very Hard","12,751","1","0","","66","66","0","100,000","51","34","0","12","11","0","","","","","ec97df2fc7ab0da489cfe3ca605a01b3","0,059","Sun, 30 Aug 2026 05:46:34 GMT","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/pld-ft-policy","2026-09-02 12:17:33"
"https://goldebet.bet.br/play/pgsoft/dragon-tiger-luck","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Dragon Tiger Luck - Pgsoft | GOLDEBET","54","512","Experimente Dragon Tiger Luck na GOLDEBET. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","235","1552","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/play/pgsoft/dragon-tiger-luck","","","","","","165971","44966","44966","6,664","","64","36","1,778","38,474","Hard","1,183","1","2","","1","1","0","1,520","52","36","0","12","11","0","","","","","9a4d9a6f1c6e1ad103abc49facee8600","0,539","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/play/pgsoft/dragon-tiger-luck","2026-09-02 12:17:33"
"https://goldebet.bet.br/BeGambleAware.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,011","Mon, 27 Jul 2026 21:38:20 GMT","","","","","1.1","","","","","","https://goldebet.bet.br/BeGambleAware.svg","2026-09-02 12:17:34"
"https://goldebet.bet.br/vip/shop","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | GOLDEBET","25","248","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/vip/shop","","","","","","166003","44731","44731","6,629","","64","36","1,778","38,474","Hard","1,168","1","1","","1","1","0","1,520","51","34","0","12","11","0","","","","","62d5bc86080084882194386b7304360c","0,388","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/vip/shop","2026-09-02 12:17:33"
"https://goldebet.bet.br/vip/missions","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | GOLDEBET","25","248","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/vip/missions","","","","","","164169","44521","44521","6,598","","64","36","1,778","38,474","Hard","1,183","1","1","","1","1","0","1,520","51","34","0","12","11","0","","","","","1782893433ab5ea7a592fc3581755f48","0,439","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/vip/missions","2026-09-02 12:17:33"
"https://goldebet.bet.br/sports/futebol/brasil/c-11318","text/html;charset=utf-8","200","OK","Indexable","","Brasil - Apostas esportivas | GOLDEBET","38","350","Tudo sobre Brasil com as melhores cotações na GOLDEBET. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","181","1199","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/sports/futebol/brasil/c-11318","","","","","","165619","45128","45128","6,688","","66","37","1,784","34,543","Hard","1,170","1","3","","66","66","0","100,000","50","34","0","12","11","0","","","","","3b512d197ad7a0fb23f7a04c0d7f3841","0,442","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/sports/futebol/brasil/c-11318","2026-09-02 12:17:33"
"https://goldebet.bet.br/play/pgsoft/fortune-tiger","text/html;charset=utf-8","200","OK","Indexable","","Fortune Tiger - Pg Soft | GOLDEBET","34","315","Jogue Fortune Tiger na Goldebet com segurança. Slot popular da PG Soft. Proibido para menores de 18 anos.","105","677","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/play/pgsoft/fortune-tiger","","","","","","165833","44931","44931","6,659","","64","36","1,778","38,474","Hard","1,182","1","2","","68","66","0","100,000","52","36","0","12","11","0","","","","","c824da60140b38411c5abccafb7cc114","0,468","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/play/pgsoft/fortune-tiger","2026-09-02 12:17:34"
"https://goldebet.bet.br/vip/tournaments","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | GOLDEBET","25","248","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/vip/tournaments","","","","","","167721","44999","44999","6,669","","64","36","1,778","38,474","Hard","1,160","1","1","","1","1","0","1,520","51","34","0","12","11","0","","","","","881c7e716469dcbd30e16e133fd3e4a","0,416","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/vip/tournaments","2026-09-02 12:17:34"
"https://goldebet.bet.br/sports","text/html;charset=utf-8","200","OK","Indexable","","Esportes - Apostas esportivas | GOLDEBET","40","378","Aposte em esportes ao vivo com odds competitivas na Goldebet. Plataforma segura e confiável. Proibido para menores de 18 anos.","126","811","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://goldebet.bet.br/sports","","","","","","165733","45080","45080","6,681","","66","37","1,784","34,543","Hard","1,169","1","0","","331","66","0","100,000","50","34","0","12","11","0","","","","","f6fa6a89d875e37982069112860c6dcb","0,429","","","","","pt-BR","1.1","","","","","","https://goldebet.bet.br/sports","2026-09-02 12:17:34"
